Product Name,Processor,Operating System,Display,Warranty,Discount,Rating,Number of Ratings,Number of Reviews,RAM (GB),Storage (GB),Price (₹),Original Price (₹),Price-to-Performance Ratio
DELL MSO'2021 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop ...,Intel Core i3 Processor (12th Gen),64 bit Windows 11 Operating System,39.37 cm (15.5 inch) Display,No Warranty,27,4.2,464,260,8,512.0,34580.0,47869.0,66.5
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Light Lap...,AMD Ryzen 3 Quad Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,33,4.2,528,463,8,512.0,31999.0,48286.0,61.53653846153846
Lenovo V15 AMD Ryzen 3 Quad Core 7th Gen 7320U - (8 GB/512 GB SSD/Windows 11 Home/1 GB Graphics) V15 G...,AMD Ryzen 3 Quad Core Processor (7th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,30,3.5,12,1,8,512.0,27874.0,39990.0,53.603846153846156
DELL Inspiron AMD Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and L...,AMD Ryzen 3 Quad Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,33,3.9,16,2,8,512.0,37890.0,56812.0,72.86538461538461
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook Plus Laptop,Intel Celeron Quad Core Processor (12th Gen),"WPS Office, Operating System Software",39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,51,4.1,293,48,8,256.0,21990.0,44990.0,83.29545454545455
Lenovo LOQ Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,Intel Core i7 Processor (14th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1Yr Warranty and 1 Yr Accidental Damage Protection,21,4.9,7,0,16,1.0,132000.0,169067.0,7764.705882352941
HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Lapt...,Intel Core i3 Processor (12th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 year Domestic warranty,30,4,69,3,8,512.0,32990.0,47553.0,63.44230769230769
HP Victus AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,18,4,6,1,16,512.0,87990.0,108472.0,166.64772727272728
ASUS Vivobook 16 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home) X1605ZAC-MB541WS T...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year Onsite Warranty,28,4.3,9,0,16,512.0,51890.0,72990.0,98.27651515151516
ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11...,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,31,4.4,576,443,16,512.0,67990.0,98990.0,128.7689393939394
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,37,4.2,379,195,16,512.0,52990.0,84999.0,100.35984848484848
Lenovo Yoga Slim 6 WUXGA OLED Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,35.31 cm (13.9 inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,33,4.5,19,1,16,512.0,89890.0,136090.0,170.24621212121212
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Pro/6 GB Graphics/NVIDIA GeFo...,Intel Core i7 Processor (13th Gen),Windows 11 Home Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,21,4.3,4,1,16,512.0,109000.0,138990.0,206.43939393939394
ASUS Zenbook Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PP555WS Notebook,Intel Core Ultra 5 Processor,Windows 11 Home Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,34,No Rating,No Ratings Count,No Reviews Count,16,1.0,84990.0,129990.0,4999.411764705882
Acer Aspire 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop,Intel Core i3 Processor (12th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW),37,4.2,772,71,8,512.0,30490.0,48999.0,58.63461538461539
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light La...,AMD Ryzen 3 Quad Core Processor,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,24,4.3,302,46,8,512.0,33774.0,44466.0,64.95
Acer Predator Neo Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year International Travelers Warranty (ITW),26,4.4,721,74,16,512.0,95990.0,129999.0,181.79924242424244
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,No Warranty,38,4.3,592,88,8,512.0,33990.0,55190.0,65.36538461538461
Lenovo Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) G3 IAP Thin and Light Laptop,Intel Core i5 Processor (12th Gen),Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,53,No Rating,No Ratings Count,No Reviews Count,8,512.0,40990.0,88414.0,78.82692307692308
Infinix Zero Book Ultra AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) ZL514 Thin an...,Intel Core Ultra 9 Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,46,4.3,24,3,32,1.0,79990.0,149990.0,2423.939393939394
ASUS Vivobook Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ325WS Thin an...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,41,4.2,701,77,8,512.0,31990.0,54990.0,61.51923076923077
HP 15s Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0006TU Thin and Light Lap...,Intel Core i3 Processor (13th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,25,4.1,202,20,8,512.0,38990.0,52273.0,74.98076923076923
Acer Aspire 3 Spin 14 Intel Core i3 13th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) A3SP14-31PT-3554...,Intel Core i3 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty,25,4.1,82,5,8,512.0,41990.0,55999.0,80.75
Lenovo IdeaPad Flex 5 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 ...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1 Year Carry-in Warranty,37,4.4,36,2,16,512.0,79990.0,128590.0,151.49621212121212
Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year International Travelers Warranty (ITW),22,4.4,233,107,16,1.0,111990.0,144999.0,6587.64705882353
HP Envy13 x360 bf0121tu Intel Core i5 12th Gen I5 1230U - (16 GB + 16 GB Optane/512 GB SSD/Windows 11 ...,Intel Core i5 Processor (12th Gen),64 bit Windows 11 Operating System,85.8 cm (33.78 inch) Touchscreen Display,1 Year Onsite Warranty,11,4.3,199,25,16,512.0,82899.0,93527.0,157.0056818181818
HP 240 G9 Intel Core i3 12th Gen 1215 - (8 GB/512 GB SSD/Windows 11 Home) 240 G9 Laptop,Intel Core i3 Processor (12th Gen),64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,No Warranty,43,3.9,176,9,8,512.0,32990.0,58636.0,63.44230769230769
HP 250 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Business Laptop,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1Year Onsite Warranty,26,4.2,949,73,8,512.0,32490.0,44253.0,62.48076923076923
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) 14IGL7/ 15IGL7 Thin...,Intel Celeron Dual Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,No Warranty,34,4,272,22,8,512.0,25490.0,38790.0,49.01923076923077
Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXT3HN/A,Apple M3 Processor,Mac OS Operating System,33.02 cm (13 Inch) Display,1 Year Onsite Warranty,25,4.7,370,24,8,256.0,85990.0,114900.0,325.719696969697
ASUS TUF Gaming F15 Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,38,4.4,214,17,16,512.0,84990.0,137990.0,160.9659090909091
Colorful XS Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty,46,4.4,71,15,16,512.0,47990.0,89999.0,90.89015151515152
HP 15s AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Light Lap...,AMD Ryzen 5 Quad Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,27,4.3,59,1,16,512.0,41990.0,57970.0,79.52651515151516
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,50,3.9,929,127,8,512.0,29990.0,60999.0,57.67307692307692
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0221TU Thin and Light Laptop,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite warranty,30,4,172,12,16,512.0,55999.0,79999.0,106.05871212121212
ASUS TUF Gaming A16 Advantage Edition AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,40.64 cm (16 inch) Display,1 Year Onsite Warranty,29,5,4,0,16,512.0,79990.0,113990.0,151.49621212121212
HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,Intel Core i7 Processor (14th Gen),Windows 11 Operating System,40.89 cm (16.1 inch) Display,1 Year Onsite Warranty,21,4,103,3,16,1.0,123990.0,157945.0,7293.529411764706
HP Pavilion Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3036TU Thin and Light...,Intel Core i7 Processor (13th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,13,4.4,315,25,16,1.0,88990.0,102918.0,5234.705882352941
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,No Warranty,32,4.3,431,32,8,512.0,32990.0,49190.0,63.44230769230769
Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,Intel Core i7 Processor (13th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year International Travelers Warranty (ITW),25,4.5,231,26,16,1.0,119990.0,159999.0,7058.235294117647
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin ...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite warranty,55,3.7,18,2,8,512.0,19990.0,44990.0,38.44230769230769
HP Victus 15 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,15,4.4,495,35,16,512.0,74490.0,88562.0,141.07954545454547
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,40,4.3,592,88,8,512.0,34990.0,58890.0,67.28846153846153
Acer One Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) One 14 Z8-415 Thin and Ligh...,Intel Core i3 Processor (11th Gen),64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Warranty,28,4.2,575,938,8,256.0,29890.0,41990.0,113.21969696969697
Lenovo IdeaPad Flex 5 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in 1 L...,AMD Ryzen 7 Octa Core Processor,64 bit Windows 11 Operating System,35.56 cm (14 inch) Touchscreen Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,30,4.1,66,7,16,512.0,61990.0,89490.0,117.40530303030303
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,40,4.4,931,330,8,512.0,36990.0,61990.0,71.13461538461539
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,18,4.3,201,11,16,1.0,69300.0,84838.0,4076.470588235294
Acer Predator Helios 16 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphic...,Intel Core i9 Processor (14th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year International Travelers Warranty (ITW),14,4.2,5,1,32,1.0,220489.0,256999.0,6681.484848484848
ASUS TUF Gaming F15 with 90WHr Battery Intel Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 Ho...,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,No Discount,4.4,032,290,16,512.0,,,
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,No Warranty,33,4.2,200,12,16,512.0,38490.0,57790.0,72.89772727272727
Infinix Zero Book Ultra AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin ...,Intel Core Ultra 7 Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,35,4.3,13,6,16,512.0,64990.0,99990.0,123.08712121212122
DELL 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin and Light L...,AMD Ryzen 3 Quad Core Processor,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,No Warranty,22,4.3,447,211,8,512.0,29990.0,38747.0,57.67307692307692
MSI Stealth 14 Studio AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,Intel Core Ultra 7 Processor,Windows 11 Operating System,35.56 cm (14 inch) Display,2 Year Carry-in Warranty,20,No Rating,No Ratings Count,No Reviews Count,16,1.0,169990.0,212990.0,9999.411764705883
DELL AMD Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Lapt...,AMD Ryzen 3 Quad Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,No Warranty,36,4,23,2,8,512.0,32890.0,52147.0,63.25
Acer Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) AL15-51 Laptop,Intel Core i5 Processor (11th Gen),Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,26,4.1,58,3,16,512.0,43990.0,59990.0,83.31439393939394
MSI Modern 14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-671IN /...,Intel Core i7 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,29,4.2,136,18,16,512.0,45990.0,64990.0,87.10227272727273
MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-439IN /...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,26,4.3,701,168,16,512.0,41200.0,55990.0,78.03030303030303
MSI Modern 14 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-440IN / ...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,26,4.3,701,168,8,512.0,39200.0,52990.0,75.38461538461539
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thi...,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,38,4.4,931,330,16,512.0,39999.0,64990.0,75.75568181818181
HP G9 250 Intel Core i7 12th Gen 1255U Intel Turbo Boost - (8 GB/512 GB SSD/Windows 11 Pro) 250 G9 Lap...,Intel Core i7 Processor (12th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,33,4,4,1,8,512.0,58990.0,88999.0,113.4423076923077
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,AMD Ryzen 5 Hexa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,32,4.3,440,36,16,512.0,53900.0,79999.0,102.08333333333333
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,No Warranty,33,4,6,0,16,512.0,38490.0,57790.0,72.89772727272727
Lenovo V15 Intel Celeron Dual Core 4th Gen N4500 - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Thin a...,Intel Celeron Dual Core Processor (4th Gen),64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,42,4,379,252,8,256.0,23990.0,42032.0,90.87121212121212
Acer AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4...,AMD Ryzen 7 Octa Core Processor,Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year Carry-in Warranty,17,4.7,3,0,16,1.0,114990.0,138999.0,6764.117647058823
Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Grap...,Intel Core i7 Processor (14th Gen),Windows 11 Operating System,40.64 cm (16 Inch) Display,1 Year International Travelers Warranty (ITW),14,4.5,22,0,16,1.0,134990.0,157999.0,7940.588235294118
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,50,3.9,929,127,8,512.0,29990.0,60999.0,57.67307692307692
Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (13th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year International Travelers Warranty (ITW),26,4.3,268,23,16,512.0,76480.0,103999.0,144.84848484848484
HP 255 G8 Silver AMD Ryzen 5 Hexa Core AMD Ryzen 5 5500U - (8 GB/256 GB SSD/Windows 11 Home) 255 Busin...,AMD Ryzen 5 Hexa Core Processor,32 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 year Domestic warranty,32,4.4,78,9,8,256.0,30499.0,45000.0,115.52651515151516
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,AMD Ryzen 3 Quad Core Processor,Windows 11 Operating System,39.62 cm (15.6 inch) Display,No Warranty,49,4,329,17,8,512.0,29990.0,59390.0,57.67307692307692
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,Intel Core i3 Processor (12th Gen),Windows 11 Operating System,35.56 cm (14 Inch) Display,No Warranty,36,4.1,68,2,8,512.0,34990.0,55190.0,67.28846153846153
Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 8th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Laptop,AMD Ryzen 5 Hexa Core Processor (8th Gen),Windows 11 Operating System,35.56 cm (14 inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,28,No Rating,No Ratings Count,No Reviews Count,16,512.0,69690.0,97890.0,131.98863636363637
HP Pavilion 15 (2024) AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh3036AU Thin...,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Touchscreen Display,1 Year Onsite Warranty,25,4.3,023,103,8,512.0,43998.0,58841.0,84.61153846153846
CHUWI Intel Core i5 10th Gen 1035G1 - (16 GB/512 GB SSD/Windows 11 Home) CoreBook X Grey Laptop,Intel Core i5 Processor (10th Gen),"WPS Office, Operating System Software",35.56 cm (14 inch) Display,1 Year Onsite Warranty,25,4.1,688,111,16,512.0,25990.0,34990.0,49.22348484848485
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (12th Gen),Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,24,4.3,530,26,16,512.0,64990.0,86343.0,123.08712121212122
Lenovo V15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) V15 G4 AMN 1 Thin and Light...,AMD Ryzen 3 Quad Core Processor,Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,34,4.2,793,163,8,512.0,27490.0,41754.0,52.86538461538461
HP Victus AMD Ryzen 5 Octa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,AMD Ryzen 5 Octa Core Processor,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,25,4.4,91,13,16,512.0,54399.0,73138.0,103.0284090909091
